repo_name,commit,message,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
GNOME/mutter,f3b9fc8159a98412b0430403ca3d2fbefe09b06f,"tests/clutter/interactive: Init backend and mutter context

As was with the tests run via meson test, for the interactive tests we
too need to configure the mutter backend and initialize things in order
to be able to run any tests.

https://gitlab.gnome.org/GNOME/mutter/merge_requests/932
",,,,,,
mschlenstedt/Loxberry,8faa03e4180344bf326c0f0f7a02ac7806a090c7,"Log.pm: log db functions

- Function log_db_delete_logkey to delete a single db entry
- Function get_logs to return an array with hashrefs to all log entries

showalllogs.cgi: HTML-Tool to read all db logfile entries
",,,,,,
showell/zulip,22457277f41e0e0621604670ffde9873302a52ee,"Move send_with_safety_check functionality into AsyncDjangoHandler

This will mainly be useful in the event system branch, where we want
to actually send a response from a file other than tornadoviews.py.

(imported from commit b7ae9bb9b062215ab44eb5f0a3a72d6baeee1d07)
",,,,,,
mudrd8mz/moodle,f7a9bca847b46bef4351711b066664645ab996ca,"MDL-55956 mod_assign: Remove calendar events with 'open' eventtype

Remove creation of calendar events for mod_assign with
eventtype = 'open'. Since mod_assign instance creation only creates a
calendar event for the due date, there's no point in creating an override
event for an event type that does not exist.
",,,,,,
dixudx/kubernetes,cfdbc9c02832789b30efac71ff15296eb44b767a,"Merge pull request #46731 from rmmh/test-only-once

Automatic merge from submit-queue

Don't rerun certificate manager tests 1000 times.

**What this PR does / why we need it**:
Running every testcase 1000 times needlessly bloats the logs.

**Release note**:
```release-note
NONE
```",,,,,,
pedronis/snappy,3baa3e74a32f10adbb40c197fca735f859952145,"Merge pull request #7747 from cmatsuoka/core20-gadget-mkfs-fakeroot

gadget: skip fakeroot if not needed

If we're already running as root, don't fake it so filesystem creation
can be used during core bootstrap in an environment without fakeroot.",,,,,,
stgraber/snapd,d7b31c43de42de35e939488301174daed09d0f5f,"Check for negative syscalls in runBpf() and skip those tests

Some syscalls are resolved to negative numbers by libseccomp. An
example is the ""socket"" syscall which turns into -101 on i386 and
s390x on 14.04, 17.04 and 17.10.

We cannot run the unittests against a negative number so we need to
skip the unit test on these platforms for now.
",,,,,,
mikedanese/kubernetes,d7528e8e93a15cd6f90378741c50c18be5c7916b,"Merge pull request #44129 from xiangpengzhao/flags-clean

Automatic merge from submit-queue (batch tested with PRs 44129, 48030, 48906)

Add default=false to usage of kube-apiserver allow-privileged flag

**What this PR does / why we need it**:
Users will be clear about default value of `allow-privileged` flag.",,,,,,
Intel-tensorflow/tensorflow,213d76a6ed77a696883502c53a3a4f81d2ee4042,"Simply the logic for bubbling captured tensors when building cond_v2 grad.
The current logic tries to bubble the forward pass tensor to the outermost
graph. That might not always be do-able e.g. when the cond is inside a while loop
it will need to know accumulator logic for while_loop. So instead, the cond_grad
now captures tensors from the forward If op's graph. When the grad If op is
built these tensors will be appropriately captured by the surrounding FuncGraph.

PiperOrigin-RevId: 215993009
",,,,,,
yahonda/rails,934369f529699e65b57565189ae2d3f6f733ff11,"Don't set X-UA-Compatible header by default

We are setting this header to chrome=1 for Chrome Frame and this will be
retired soon. Check http://blog.chromium.org/2013/06/retiring-chrome-frame.html for
details
",,,,,,
janmulder/subsurface,f2a2ded04e89376874b9ec11a7e7a2a9ba8097ff,"Profile: don't offer to switch to an already active tank

Adding a gas change to tank that we are already breathing from makes no
sense, so let's not offer this.

Signed-off-by: Dirk Hohndel <a00b27378a09822d5638cdfb8c2e7ccc36d74c56@hohndel.org>
",,,,,,
lagadic/visp,e4511a5b840b4e7d1f1c00d69da70be58aa05cbe,"Fix warnings occuring with OSX Catalina and Xcode 11.3
- vpMath.cpp:262: warning: 'bind2nd<std::__1::minus<double>, double>' is deprecated
- vpIoTools.cpp:214: warning: 'ptr_fun<int, int>' is deprecated

$ g++ --version
Configured with: --prefix=/Applications/Xcode.app/Contents/Developer/usr --with-gxx-include-dir=/Applications/Xcode.app/Contents/Developer/Platforms/MacOSX.platform/Developer/SDKs/MacOSX.sdk/usr/include/c++/4.2.1
Apple clang version 11.0.0 (clang-1100.0.33.16)
",,,,,,
tschaub/ol3,975377fb89f0a983494b1d71f98cb7177c970add,"KaMap tests. This led to r999, relating to base layer differences, and is in large part a copy of the Grid layer, so it could use some more tests to ensure it Does The Right thing with regard to the different initTiles functionality that kamap requires.


git-svn-id: 86a4f41f9d0383640198789122b520d4105b319a@1000 dc9f47b5-9b13-0410-9fdd-eb0c1a62fdaf
",,,,,,
ibennetch/phpmyadmin,ad6fe258781a25f4775ad9aa35259aebb9066cb9,"Fix #14673 - innodb & MySQL 8: DYNAMIC & COMPRESSED ROW_FORMAT missing

Fixes: #14673

Newer MySQL/MariaDB always return empty a.k.a '' on $innodb_file_format otherwise
        old versions of MySQL/MariaDB must be returning something or not empty.
        This patch is to support newer MySQL/MariaDB while also for backward compatibilities.

Signed-off-by: Nugroho Latifolia <edeacb51745a24648511a5c63dc1e8f4ad2a12c2@gmail.com>
",,,,,,
luis-silva/terraform,92e23d2252447c482cc2e642c7242a45450cafe6,"add an example of cidrsubnet() being used with ipv6

...as this will hopefully clue people in that this function will indeed
work to manipulate ipv6 networks.

Not that I completely spaced on that for quite some time, or anything
like that.

Nope, not me.  Not at all.
",,,,,,
ptkool/spark,a489567e36e671cee290f8d69188837a8b1a75b3,"[SPARK-3261][MLLIB] KMeans clusterer can return duplicate cluster centers

## What changes were proposed in this pull request?

Return potentially fewer than k cluster centers in cases where k distinct centroids aren't available or aren't selected.

## How was this patch tested?

Existing tests

Author: Sean Owen <sowen@cloudera.com>

Closes #15450 from srowen/SPARK-3261.
",,,,,,
linas/link-grammar,091684151fce00ce257a8953733f953bcaee3e36,"build-disjuncts.c: Arrange for partial pool memory free

While building the clauses, temporary clauses/Tconnectors are used.
The original code freed them.

free them using the POOL_FREE feature, which can free/reuse
individual pool elements.

However, as the whole Clause and Tconnector pools are freed anyway at
the end, this intermediate free just adds a significant overhead, while
not saving (relatively) much memory even for big sentences. So this
code is commented out (but it has been checked with ASAN).

Note that this code needs the definition POOL_FREE in memory-pool.h,
which is not defined for now.
",,,,,,
dkogan/emacs-snapshot,f378ed1a0b1ca2ceed5afabcf5f303ae339039ba,"Avoid overexposing fixnums for hash codes

Following a suggestion by Stefan Monnier in:
https://lists.gnu.org/r/emacs-devel/2019-07/msg00530.html
* doc/lispref/hash.texi (Creating Hash, Defining Hash):
* src/fns.c (Fsxhash_eq, Fsxhash_eql, Fsxhash_equal, Fmake_hash_table):
Don’t insist that hash codes be fixnums, reverting
the recent doc changes to the contrary.
* src/bytecode.c (exec_byte_code): Special-case only the eq case,
as the others aren’t worth tuning now that we treat bignum hashes
like fixnums.
* src/fns.c (hashfn_user_defined): If the hash code is a bignum,
reduce its hash down to a fixnum.
",,,,,,
DavidIngraham/ardupilot,b54b95de12a80f4d7812becd46141825fe37d73a,"AP_HAL: minlure: search for specific I2C controller

The number can change from one kernel version to another and even from
one boot to another. Find the I2C controller on sysfs and stick to that,
like it's done for PCA9685.
",,,,,,
marioli/qemu,38ff32c6e6fd966c5adb9cde4d393a8cca9ef093,"spapr: define SPAPR_COMPAT_2_3

Don't add the pseries-2.3 machine yet, but define the corresponding
SPAPR_COMPAT macro to make sure both pseries-2.2 and pseries-2.1 will
inherit HW_COMPAT_2_3.

Signed-off-by: Eduardo Habkost <50373d7c08ceadf576dd7dca718012445b677ce6@redhat.com>
Reviewed-by: Michael S. Tsirkin <255103e50249e3d658441816e0597170ebfc16ef@redhat.com>
Signed-off-by: Michael S. Tsirkin <255103e50249e3d658441816e0597170ebfc16ef@redhat.com>


",,,,,,
GNOME/vala,e41d9f6db3e11c498c09ff1019bb53821004adba,"any reference or array type or pointer type can be cast to a generic

2007-07-11  Juerg Billeter  <j@bitron.ch>

	* vala/valasemanticanalyzer.vala: any reference or array type or pointer
	  type can be cast to a generic pointer

svn path=/trunk/; revision=343
",,,,,,
uclaros/QGIS,01e993cf4c666e0620a2d38bc84a2d31b3237a7c,"Emit extentChanged signal in composer map after drawing to prevent concurrent layer access with table items

git-svn-id: 736967b34281393df2c2d27a33b8980e2cefa726@12689 c8812cc2-4d05-0410-92ff-de0c093fc19c
",,,,,,
stmuk/rakudo,ef3e62168311f10b3dd95a51364fe86424844a12,"Make List.minmax upto 2.2x faster

- use same approach as with .min/.max
- abstract logic into private methods
- use of ternaries now possible with calling private methods
- direct use of 'cmp' in the default case
",,,,,,
llvm-mirror/clang,575c8ea65c2a5212d95e9881f8a2aac27315dd53,"[AST] hasAttr followed by getAttr isn't efficient

Just use getAttr because we are interested in the attribute's contents.

git-svn-id: ffe668792ed300d6c2daa1f6eba2e0aa28d7ec6c@237336 91177308-0d34-0410-b5e6-96231b3b80d8
",,,,,,
frodenas/kubernetes,63e589957eceb8fc33f1afc691e665ef9a4a3dd8,"Merge pull request #26664 from zmerlynn/parallel-firewall

Automatic merge from submit-queue

GKE provider: Tear down firewall rules last

[![Analytics](https://kubernetes-site.appspot.com/UA-36037335-10/GitHub/.github/PULL_REQUEST_TEMPLATE.md?pixel)]() It turns out, it's faster to do it in this order for large clusters.

Along the way: Do it in parallel",,,,,,
systemd/systemd,d1cc6562f3b8fb17d061aa37aedd40163dd714e5,"reap children faster

udevd's event_queue_manager loop is pretty sensitive to the
delays of exiting child processes. I found that it helps boot
times if we try to reap children as quickly as possible.

This patch changes event_queue_manager to call sigchilds_waiting
if it finds a signal has been received.

Signed-off-by: Olaf Kirch <ce329f9cb2f25c995acda33ae440b834590f4e80@suse.de>
",,,,,,
90jrong/libmesh,3026ea0a4204073c628ed0d00dea8a8ade8bb5e5,"Silence clang warning with explicit cast.

The value of the computation itself should be unchanged.  The warning
text is below:

balance.c:23:9: warning: using integer absolute value function 'abs'
when argument is of floating point type [-Wabsolute-value]
",,,,,,
BalticPinguin/libmesh,d7b87adfa27a8f2d740ba0607a4df7d813ac2f6a,"Use numeric_index_type for numeric index type

I'm not sure if this is exactly necessary, since IIRC these particular
indices are indexing into relatively small vectors, not
huge-mesh-dof-count vectors, but more future proofing couldn't hurt.
",,,,,,
systemd/systemd-stable,57d5b3130cd34b9a844f4258f55c1134b27bc5ad,"tmpfiles: also set acls on /var/log/journal

This way, directories created later for containers or for
journald-remote, will be readable by adm & wheel groups by default,
similarly to /var/log/journal/%m itself.

https://github.com/systemd/systemd/issues/1971
",,,,,,
danmarsden/moodle,6ceea3fe1284f62e910456852d3d711996cb68d2,"MDL-49536 theme_clean: logo only on front and login

The logo for the clean and more themes will only be
displayed on the front page and login page as it was
replacing the header information on other pages within
Moodle, causing users to lose information on the page.
",,,,,,
mkumatag/kubernetes,fe3e7482764ace362b465405c45780d03a8c6706,"Merge pull request #44310 from MHBauer/healthz-logging

Automatic merge from submit-queue

basic logging and additional documentation for healthz installer

@pmorie upstream logging
 - InstallHandler is the public interface through which all interaction
   occurs.
 - It is good to know whether the default ping is occurring to know due
   to manual installation or automatic installation.
 - It is good to know how many handlers are installed to see whether
   code changes are taking effect.

**What this PR does / why we need it**:
add logging for external users of the genericapiserver

**Special notes for your reviewer**:
This should run exactly once at startup. 

**Release note**:
```release-note
NONE
```",,,,,,
dforsyth/mesos,045ddefcaf5147999bd73e6bb040214370eb5f07,"Changed the ZooKeeper master detector to ""time out"" a session for
instances that are being used to contend for leadership (and send a
NoMasterDetectedMessage and expire the session after a reconnect does
occur) (https://reviews.apache.org/r/7295).

git-svn-id: 03d7800a49d8905ef4fbcc296184319e19243493@1393821 13f79535-47bb-0310-9956-ffa450edef68
",,,,,,
vikerman/angular,3437d5690478965f571564ca03099a089ba5fbc7,"feat(core): made directives shadow native element properties

BREAKING CHANGE
    Previously, if an element had a property, Angular would update that property even if there was a directive placed on the same element with the same property. Now, the directive would have to explicitly update the native elmement by either using hostProperties or the renderer.
",,,,,,
khenidak/kubernetes,9e23c551ba30c25ca409171e43fb16db5a85d298,"Merge pull request #24051 from aveshagarwal/master-downward-api-resources-limits-requests

Automatic merge from submit-queue

Downward API proposal for resources (cpu, memory) limits and requests

Proposal to address #9473
This PR proposes three approaches to expose values of resource limits and requests as env vars and volumes.This proposal has details about merits and demerits of each approach, and I am looking for community feedback regarding which one (or may more than one) we would like to go with. Also would like to know if there is any other approach.

<!-- Reviewable:start -->
---
This change is [<img src=""http://reviewable.k8s.io/review_button.svg"" height=""35"" align=""absmiddle"" alt=""Reviewable""/>](http://reviewable.k8s.io/reviews/kubernetes/kubernetes/24051)
<!-- Reviewable:end -->
",,,,,,
