repo_name,commit,subject,message,bug_in_subject,not_a_bug_in_subject,bug_in_message,not_a_bug_in_message,Is_Bug,Comment,new token
yank555-lu/private_msm8660_ics,5e2df28cc62fdc3f4900de23f4ec69e6312f78a4,hostfs: pass pathname to init_inode(),"hostfs: pass pathname to init_inode()

We will calculate it in all callers anyway, so there's no
need to duplicate that inside.  Moreover, that way we lose
all failure exits in init_inode(), so it doesn't need to
return anything.

Signed-off-by: Al Viro <de609eb4d5d70b1d38ec6642adbfc33a2781f63c@zeniv.linux.org.uk>
",FALSE,FALSE,TRUE,FALSE,TRUE,,
zmwangx/homebrew-cask,77e675fdde011ce96a5df80c112b5f74a501006a,Delete ishowu-hd.rb,Delete ishowu-hd.rb,FALSE,FALSE,FALSE,FALSE,FALSE,,
ldu4/linux,83a093b486ecfd25e7b04b82f6a388f24bd274b2,net: etherdevice: add address inherit helper,"net: etherdevice: add address inherit helper

Some etherdevices inherit their address from a parent or
master device. The addr_assign_type should be updated along
with the address in these cases.  Adding a helper function
to simplify this.

Signed-off-by: Bjֳ¸rn Mork <8a2957e0063f2abf61bd145b6236a74a3708ac54@mork.no>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
jvmap/openttd,93112ceaefe0359f4be5b0e1dbd88a4dcf282f03,(svn r17587) -Codechange: Town authority window uses pure nested widgets.,"(svn r17587) -Codechange: Town authority window uses pure nested widgets.
",FALSE,TRUE,FALSE,TRUE,FALSE,,
cpraveen/dealii,5a22a05f20b8857383c84e84b182ca37837d1642,Bugfix: Respect CMAKE_TOOLCHAIN_FILE when trying to enable C and Fortran,"Bugfix: Respect CMAKE_TOOLCHAIN_FILE when trying to enable C and Fortran

git-svn-id: 31d9d2f6432a47c86a3640814024c107794ea77c@31493 0785d39b-7218-0410-832d-ea1e28bc413d
",TRUE,TRUE,TRUE,TRUE,TRUE,,
ml9951/ghc,d7bb8914e61f5d4d80c943b862089fc3b21095b4,Add missing stdout for T5742,"Add missing stdout for T5742
",FALSE,TRUE,FALSE,FALSE,FALSE,,
duaneking/rockstar_test,ad223441b13389c7a41cad12d330c05074bf0693,12cfa34e-2e71-11e5-9284-b827eb9e62be,12cfa34e-2e71-11e5-9284-b827eb9e62be,FALSE,FALSE,FALSE,FALSE,FALSE,,
KonstaT/sailfishos_kernel_jolla_msm8930,5b99e6ccf964e733f0afe2b7bd09559a51a540ca,ASoC: Add audio support for the Atmel AT91SAM9G20ek board(uing wolfson 8731).,"ASoC: Add audio support for the Atmel AT91SAM9G20ek board(uing wolfson 8731).

Add audio support for the Atmel AT91SAM9G20ek board(uing wolfson 8731).
It is based on the former eti_b1_wm8731.c file, using the atmel scc API.

Signed-off-by: Sedji Gaouaou <dc1dcf2b22820fe4d0f964fb498c97c945a91302@atmel.com>
Signed-off-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@opensource.wolfsonmicro.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
forrestv/p2pool,2ef267415afce26a882f116c630ffe7db22238db,"accept shares in chunks, not individually, to minimize time wasted validating and to not pass on old shares","accept shares in chunks, not individually, to minimize time wasted validating and to not pass on old shares
",FALSE,FALSE,FALSE,FALSE,FALSE,,
ballock/kernel-xenial-bbr,11529396ea3190113173f7a15e59a58dbcaa36c8,powerpc/pseries: Split processor entitlement retrieval and gathering to helper routines,"powerpc/pseries: Split processor entitlement retrieval and gathering to helper routines

Split the retrieval and setting of processor entitlement and weight into
helper routines.  This also removes the printing of the raw values
returned from h_get_ppp, the values are already parsed and printed.

Signed-off-by: Nathan Fontenot <4b7bfe500077bf77c5456931a34b0b70e36e0bc6@austin.ibm.com>
Signed-off-by: Robert Jennings <3915fb8377205924ccc3120e302501c7a259dd7e@linux.vnet.ibm.com>
Acked-by: Paul Mackerras <19a0ba370c443ba08d20b5061586430ab449ee8c@samba.org>
Signed-off-by: Benjamin Herrenschmidt <a7089bb6e7e92505d88aaff006cbdd60cc9120b6@kernel.crashing.org>
",FALSE,FALSE,TRUE,TRUE,FALSE,,
fbushell/viviane,5c46be8267c35cd6157b1d8f219ab23df9b448ca,- Patch #672496 by jbrown: radio and checkbox widgets should be centered vertically.,"- Patch #672496 by jbrown: radio and checkbox widgets should be centered vertically.
",FALSE,FALSE,FALSE,FALSE,FALSE,,
lsigithub/lsi_axxia_yocto_public_3.10,61168c53f5be309332006dbd967aaac501cde8b2,drm/i915: extract gmbus_wait_hw_status,"drm/i915: extract gmbus_wait_hw_status

The gmbus interrupt generation is rather fiddly: We can only ever
enable one interrupt source (but we always want to check for NAK
in addition to the real bit). And the bits in the gmbus status
register don't map at all to the bis in the irq register.

To prepare for this mess, start by extracting the hw status wait
loop into it's own function, consolidate the NAK error handling a
bit. To keep things flexible, pass in the status bit we care about
(in addition to any NAK signalling).

v2: I've failed to notice that the sense of GMBUS_ACTIVE is inverted,
Chris Wilson gladly pointed that out for me. To keep things simple,
ignore that case for  now (we only need to idle the gmbus controller
at the end of an entire i2c transaction, not after every message).

Reviewed-by: Imre Deak <fbd5edba1988036c8923f0cca0cce6ac4811db29@intel.com>
Signed-off-by: Daniel Vetter <c1b6782c4af8f0673da8923a0702a1832e5940f4@ffwll.ch>
",FALSE,FALSE,TRUE,TRUE,TRUE,,
jcalvinowens/linux,6b5eace2f15b53d5a6849078d22e78db77625929,[Blackfin] arch: Don't oops_in_progress if single step is comming from the kernel,"[Blackfin] arch: Don't oops_in_progress if single step is comming from the kernel

Don't oops_in_progress if single step is comming from the
kernel, which happens if a single step occurs after a exception cause.
This fixes up the remaining issues in the toolchain bug.

Signed-off-by: Robin Getz <c66e5a86ef9317cf35cecb2ed063996b2100ed4b@analog.com>
Signed-off-by: Bryan Wu <465f0e91e61585f5bc1128e7fe63296c33a56926@analog.com>

",FALSE,FALSE,TRUE,FALSE,TRUE,,
TEAM-Gummy/android_kernel_oneplus_msm8974,5e428d5cecc3f109b52e993a1bd91f82137867b3,regulator: support PMIC mc13892,"regulator: support PMIC mc13892

add support for mc13892, tested on mx51 babbage board

Signed-off-by: Arnaud Patard <792745173c1ee81f4d7d786155d4c148b6e57204@rtp-net.org>
Signed-off-by: Yong Shen <5799e75fd3cf6a6b9830f22bb55252c000de23ab@linaro.org>
Acked-by: Sascha Hauer <c00cbc2b736c26791a3822db86f8796fe9efff67@pengutronix.de>
Acked-by: Samuel Ortiz <0ba86cb3f08bbb861958e54bd3438887adb4263c@linux.intel.com>
Acked-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@opensource.wolfsonmicro.com>
Signed-off-by: Liam Girdwood <a57ef363056e61beffa2efa59c68550d40db03b0@slimlogic.co.uk>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
hvaibhav/am335x-linux,2c42758cf6683e9c1657d20dcf2a7edd323d98ca,dccp: Use cork flow in dccp_v4_connect(),"dccp: Use cork flow in dccp_v4_connect()

Since this is invoked from inet_stream_connect() the socket is locked
and therefore this usage is safe.

Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
speef/linux,f4a15e1b293b0de21bab6d9c258f162d9efff9e2,net/at91_ether: select MACB in Kconfig,"net/at91_ether: select MACB in Kconfig

Now that HAVE_NET_MACB is gone let's just select MACB to
satisfy the dependecies in at91_ether.

Signed-off-by: Joachim Eastwood <6f54d78a4cd927eb19dd17c34117bfc80f7abcf7@gmail.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
bzero/statsmodels,23e6c05e328e1010bf711618df09aa31acc3c9dc,"Fixes issue #870: duplicated tests in the discrete module. In several cases, I removed one pair of similar tests by keeping the one that tests a superset of functionality.","Fixes issue #870: duplicated tests in the discrete module. In several cases, I removed one pair of similar tests by keeping the one that tests a superset of functionality.
",TRUE,TRUE,TRUE,TRUE,FALSE,,
akuster/linux-yocto-dev,09e71a326341f40111400c88aaf0498ef622824b,Btrfs: Use an array of pages in the extent buffers to reduce the cost of find_get_page,"Btrfs: Use an array of pages in the extent buffers to reduce the cost of find_get_page

Signed-off-by: Chris Mason <a169954b4cb1a46cee25f659d3bddfebe02b5fba@oracle.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Split-Screen/android_kernel_motorola_msm8916,09e71a326341f40111400c88aaf0498ef622824b,Btrfs: Use an array of pages in the extent buffers to reduce the cost of find_get_page,"Btrfs: Use an array of pages in the extent buffers to reduce the cost of find_get_page

Signed-off-by: Chris Mason <a169954b4cb1a46cee25f659d3bddfebe02b5fba@oracle.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,duplicated,
tnwhitwell/lexicon,09dbef7ab5f6d5851fb4e944ddeb6abec3fe94cc,handle depenency links installation.,"handle depenency links installation.
",FALSE,TRUE,FALSE,TRUE,FALSE,,
rothnic/Adam_Kernel,0ebbdd734f2509bae17f4340fc4fd07c530dbc59,ath9k: wake hardware for interface IBSS/AP/Mesh removal,"ath9k: wake hardware for interface IBSS/AP/Mesh removal

commit 5f70a88f631c3480107853cae12925185eb4c598 upstream.

When we remove a IBSS/AP/Mesh interface we stop DMA
but to do this we should ensure hardware is on. Awaken
the device prior to these calls. This should ensure
DMA is stopped upon suspend and plain device removal.

Signed-off-by: Luis R. Rodriguez <79e6b8107a8aa3944e09fad43634662ac3b91a0b@atheros.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@suse.de>

",FALSE,FALSE,FALSE,TRUE,FALSE,,
davidwalter0/kubernetes,25e9b9dcf960052445a3c77da86f18ed8f63f23a,"Revert ""Use PV shared informer in PV controller""","Revert ""Use PV shared informer in PV controller""
",TRUE,FALSE,TRUE,FALSE,TRUE,,
androidarmv6/android_kernel_samsung_msm,1f15d694522af9cd7492695f11dd2dc77b6cf098,Automatic merge of /spare/repo/netdev-2.6 branch master,"Automatic merge of /spare/repo/netdev-2.6 branch master
",FALSE,TRUE,FALSE,TRUE,FALSE,,
xylosper/mpv,a655984828a355ff85726587987d975105529cdb,Fix ao_null with float samples,"Fix ao_null with float samples

ao_null accepts float input, but the code calculating ao_data.bps only
checked for 1-byte formats and used samplesize 2 for everything else.
Because ao_null uses the bps value in its timing calculations this
effectively made ""playback"" advance at half the correct speed.
Fixed by calculating samplesize with af_fmt2bits() instead.


git-svn-id: 947b4ff483bb4cc5004120385d99e48ac0944466@25223 b3059339-0415-0410-9bf9-f77b7e298cf2
",TRUE,FALSE,TRUE,FALSE,TRUE,,
arshad2101/moodle,3a48e3da50108355915cb45d2cf08a56b45a3640,MDL-11917 - Improve the title on the assign/override roles page. Merged from MOODLE_19_STABLE.,"MDL-11917 - Improve the title on the assign/override roles page. Merged from MOODLE_19_STABLE.
",FALSE,TRUE,FALSE,TRUE,FALSE,,
macder/wp-form-validation,1c38e4ddb55670143e3a73f6797fb30febe4bedc,experimenting,"experimenting

",FALSE,FALSE,FALSE,FALSE,FALSE,,
CumulusNetworks/net-next,44ad532b3277f0cae55bfe0625d3140cf73af450,dlm: use ipv6_addr_copy,"dlm: use ipv6_addr_copy

Signed-off-by: Joe Perches <16a9a54ddf4259952e3c118c763138e83693d7fd@perches.com>
Signed-off-by: David Teigland <cf7ba74ea50525d3d47fcd7a6d69b51121a9f873@redhat.com>
",FALSE,TRUE,FALSE,FALSE,FALSE,,
zigarn/maven-plugins,b17e918ee2e9b0a79560810e27f6a0375cbd8609,o Fixed handling of metadata for dependencies outside of reactor,"o Fixed handling of metadata for dependencies outside of reactor

git-svn-id: 6038db50b076e48c7926ed71fd94f8e91be2fbc9@814226 13f79535-47bb-0310-9956-ffa450edef68
",TRUE,FALSE,TRUE,FALSE,TRUE,,
bravonova/miui-mm-kenzo,fa0fcde66ac3360678360104b24492015e7b852b,spi/s3c64xx: Add new parameter to cs callback,"spi/s3c64xx: Add new parameter to cs callback

Since most of the chip-selects are simply going to be like
gpio_set_value, it would do good to have the same callback type
so that it could simply be made to point at gpio_set_value.

Signed-off-by: Jassi Brar <fff9bc56b538f8fcf2fb0ab2988dc614622c06b3@samsung.com>
Signed-off-by: Grant Likely <9069e6f5a2b566e2674a0ba1e2bf39c12c195fad@secretlab.ca>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
doublec/kamailio,037024d79a12f055657264f4d6c94a25855b7fbd,Additional socket in non-blocking mode created for sending replies,"Additional socket in non-blocking mode created for sending replies
",FALSE,TRUE,FALSE,TRUE,FALSE,,
vfaronov/geany,15f4b8f13612d0486572ef2e42e9fcf6c885e694,Reorder replace dialog 'replace all' buttons.,"Reorder replace dialog 'replace all' buttons.


git-svn-id: a8c1cd1014c047f2ddad22c75b500e011f02cb5e@3501 ea778897-0a13-0410-b9d1-a72fbfd435f5
",FALSE,FALSE,FALSE,FALSE,FALSE,,
matsu/gst-plugins-base,37822dc3fbfa52df6a992aae0532b06e606623db,"Fix part of the build.  Come on guys, autogen didn't even work :)","Fix part of the build.  Come on guys, autogen didn't even work :)

Original commit message from CVS:
Fix part of the build.  Come on guys, autogen didn't even work :)
",TRUE,FALSE,TRUE,FALSE,TRUE,,
LeartS/odoo,4bfeef46b5fe35bafd74887d2ccd8e74ed4fc76e,Modifs BVR,"Modifs BVR

bzr revid: pinky-f92eed801b81e8c0e09cf9f182832c6e19f77a5a",FALSE,FALSE,FALSE,FALSE,FALSE,,
ggoral/whitehall,8d4f16f77f96e8bfba9449fb35b608b7f1db0f26,Fix regexp in test to match parenthesis.,"Fix regexp in test to match parenthesis.
",TRUE,FALSE,TRUE,FALSE,TRUE,,
trie0856/sidemik,5497a8691d05db57fadd20dea38d16dc72420131,view list matakuliah ditambahkan kolom tingkat dan semester buka,view list matakuliah ditambahkan kolom tingkat dan semester buka,FALSE,FALSE,FALSE,FALSE,FALSE,,
Asdonne/OpenRA,5249a17d4882e6b9ff7fc62d89d808c2caffa96b,d2k: add Tuck's Sietch remake,"d2k: add Tuck's Sietch remake

by DraLUSAD from
http://www.sleipnirstuff.com/forum/viewtopic.php?f=83&t=16009
",FALSE,TRUE,FALSE,TRUE,FALSE,,
jiffyjeff/mongrel2,b9871bf29b1070ff06d29947418bcc941db38f3b,"Fixes from the latest test, so far so good but one heisenbug.","Fixes from the latest test, so far so good but one heisenbug.",TRUE,FALSE,TRUE,FALSE,TRUE,,
vk2rq/linux-stable,fcbc5a976b1cafe2e866871c86d239d57503bfd5,powerpc: Explicitly copy elements of pt_regs,"powerpc: Explicitly copy elements of pt_regs

Gcc 4.3 produced this warning:

arch/powerpc/kernel/signal_64.c: In function 'restore_sigcontext':
arch/powerpc/kernel/signal_64.c:161: warning: array subscript is above array bounds

This is caused by us copying to aliases of elements of the pt_regs
structure.  Make those explicit.

This adds one extra __get_user and unrolls a loop.

Signed-off-by: Stephen Rothwell <4bf0fb350827ce8d86875e76c923a478597c3cef@canb.auug.org.au>
Signed-off-by: Paul Mackerras <19a0ba370c443ba08d20b5061586430ab449ee8c@samba.org>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
ssuthiku/linux,b5531205f51c6f5f073fd0c63cfa9659fa4d912b,ASoC: Make I2C usage unconditional in WM8940,"ASoC: Make I2C usage unconditional in WM8940

Signed-off-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@opensource.wolfsonmicro.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
MinimalOS/android_kernel_lge_hammerhead,479ba6035862a9c08ce4351c7fff8926fde4ede5,Blackfin: move string functions to normal lib/ assembly,"Blackfin: move string functions to normal lib/ assembly

Since 'extern inline' doesn't work correctly in the context of the Linux
kernel (too many overriding defines), move the string functions to normal
lib/ assembly files (like the existing mem funcs).  This avoids the forced
inline all over the kernel and allows us to place them constantly in L1.

This also avoids some module failures when gcc inserts calls to string
functions but the kernel build system doesn't fully consult the library
archives.

Signed-off-by: Robin Getz <c66e5a86ef9317cf35cecb2ed063996b2100ed4b@analog.com>
Signed-off-by: Mike Frysinger <8f3f75c74bd5184edcfa6534cab3c13a00a2f794@gentoo.org>
",FALSE,TRUE,TRUE,TRUE,TRUE,,
remitamine/mpv,2394b7da957259ca13b40752401d51d8158ed392,dont write an index and dont use memory to build one if -noidx is specified ... maybe this should use its own option though instead of using -noidx ?,"dont write an index and dont use memory to build one if -noidx is specified
... maybe this should use its own option though instead of using -noidx ?


git-svn-id: 947b4ff483bb4cc5004120385d99e48ac0944466@21858 b3059339-0415-0410-9bf9-f77b7e298cf2
",FALSE,FALSE,FALSE,FALSE,FALSE,,
sqlfocus/linux,ffed61e6fd3a405e79f4d267f22acaee3267fb37,fec: Use DIV_ROUND_UP macro,"fec: Use DIV_ROUND_UP macro

Use the standard DIV_ROUND_UP macro in order to provide better readability.

Signed-off-by: Fabio Estevam <679188261afeb60eb822cd934fd7b46a48ddd743@freescale.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
jacobpovar/droid,ac81373a4571655c985f5a4aee38c96f38804420,Export now specifically prints zero identifications for file and containers where there are none (previously field left blank),"Export now specifically prints zero identifications for file and containers where there are none (previously field left blank)
",FALSE,FALSE,FALSE,FALSE,FALSE,,
gmarkall/binutils-gdb,bded3693aef88c180260497e078c57d5e86a9ea4,	* emultempl/elf32.em (find_exp_assignment): Handle etree_provided.,"	* emultempl/elf32.em (find_exp_assignment): Handle etree_provided.
",FALSE,FALSE,FALSE,FALSE,FALSE,,
adrianguenter/linux-odroidc2,3988043b0ee1104d4cca7c57bbc23b16ea798b6f,pm2301: LPN mode control support,"pm2301: LPN mode control support

The AC charger plug-in detection while booting causes I2C read
failure if AC charger is not connected. Now the LPN pin is enabled
for every PM2301 register access, which solves the issue.

Signed-off-by: Rupesh Kumar <8df33fec15c217f8c91e883b6d73eade0eed65a2@stericsson.com>
Signed-off-by: Lee Jones <630e34333487a351a857f6b705e04d30b37c1629@linaro.org>
Reviewed-by: Marcus COOPER <42d93f9ef8ee54f85f6bddfc403abd6dee50ecf8@stericsson.com>
Reviewed-by: Vijaya Kumar K-1 <e98f89255763da58182e843ef13e9819419e05e8@stericsson.com>
Reviewed-by: Rabin VINCENT <b8c38523cce7640aaeed4045bf245272d3b467e3@stericsson.com>
Reviewed-by: Jonas ABERG <39fc1ce28f1cdf552b189618c2eb1c1bd8a697e7@stericsson.com>
Tested-by: Jonas ABERG <39fc1ce28f1cdf552b189618c2eb1c1bd8a697e7@stericsson.com>
",FALSE,FALSE,TRUE,FALSE,TRUE,,
timocapa/ghost-kernel-oneplus2,4c5105507c3c7861df53faaa715eddc1dce19792,"Merge ""ASoC: msm: Check for read abort and return from copy function""","Merge ""ASoC: msm: Check for read abort and return from copy function""",FALSE,TRUE,FALSE,TRUE,FALSE,,
Hellybean/android_kernel_samsung_msm8660-common,e2f092ff9bf2ab515c14d2208b5f08c7d389d5d2,atl2: add tx bytes statistic,"atl2: add tx bytes statistic

Signed-off-by: Jay Cliburn <d11bee250b03481f44fa3a0535527d169f2738a9@bellsouth.net>
Signed-off-by: Jeff Garzik <15f615bf7d20c2937c7eb5aa759110fd6768848c@redhat.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
shivdasgujare/linux-omap,2cba3ffb9a9db3874304a1739002d053d53c738b,perf stat: Add -d -d and -d -d -d options to show more CPU events,"perf stat: Add -d -d and -d -d -d options to show more CPU events

Print even more detailed statistics if requested via perf stat -d:

       -d:          detailed events, L1 and LLC data cache
    -d -d:     more detailed events, dTLB and iTLB events
 -d -d -d:     very detailed events, adding prefetch events

Full output looks like this now:

 Performance counter stats for '/home/mingo/hackbench 10' (5 runs):

       1703.674707 task-clock                #    8.709 CPUs utilized            ( +-  4.19% )
            49,068 context-switches          #    0.029 M/sec                    ( +- 16.66% )
             8,303 CPU-migrations            #    0.005 M/sec                    ( +- 24.90% )
            17,397 page-faults               #    0.010 M/sec                    ( +-  0.46% )
     2,345,389,239 cycles                    #    1.377 GHz                      ( +-  4.61% ) [55.90%]
     1,884,503,527 stalled-cycles-frontend   #   80.35% frontend cycles idle     ( +-  5.67% ) [50.39%]
       743,919,737 stalled-cycles-backend    #   31.72% backend  cycles idle     ( +-  8.75% ) [49.91%]
     1,314,416,379 instructions              #    0.56  insns per cycle
                                             #    1.43  stalled cycles per insn  ( +-  2.53% ) [60.87%]
       272,592,567 branches                  #  160.003 M/sec                    ( +-  1.74% ) [56.56%]
         3,794,846 branch-misses             #    1.39% of all branches          ( +-  6.59% ) [58.50%]
       449,982,778 L1-dcache-loads           #  264.125 M/sec                    ( +-  2.47% ) [49.88%]
        22,404,961 L1-dcache-load-misses     #    4.98% of all L1-dcache hits    ( +-  6.08% ) [55.05%]
         6,204,750 LLC-loads                 #    3.642 M/sec                    ( +-  8.91% ) [43.75%]
         1,837,411 LLC-load-misses           #    1.078 M/sec                    ( +-  7.27% ) [12.07%]
       411,440,421 L1-icache-loads           #  241.502 M/sec                    ( +-  5.60% ) [36.52%]
        27,556,832 L1-icache-load-misses     #   16.175 M/sec                    ( +-  7.46% ) [46.72%]
       464,067,627 dTLB-loads                #  272.392 M/sec                    ( +-  4.46% ) [54.17%]
        10,765,648 dTLB-load-misses          #    6.319 M/sec                    ( +-  3.18% ) [48.68%]
     1,273,080,386 iTLB-loads                #  747.256 M/sec                    ( +-  3.38% ) [47.53%]
           117,481 iTLB-load-misses          #    0.069 M/sec                    ( +- 14.99% ) [47.01%]
         4,590,653 L1-dcache-prefetches      #    2.695 M/sec                    ( +-  4.49% ) [46.19%]
         1,712,660 L1-dcache-prefetch-misses #    1.005 M/sec                    ( +-  3.75% ) [44.82%]

        0.195622057  seconds time elapsed  ( +-  6.84% )

Also clean up the attribute construction code to be appending, and factor
it out into add_default_attributes().

Tweak the coverage percentage printout a bit, so that it's easier to view it
alongside the +- sttddev colum.

Cc: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Cc: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: Frederic Weisbecker <e8a1bf9163cb25e93cfd6540f223b3872ea7ee55@gmail.com>
Cc: Mike Galbraith <3cfa3897b7f55b5396b7a47c83b66325184bc9b4@gmx.de>
Cc: Steven Rostedt <43232e92d70cc7aa53504ad0397085ee47bad87f@goodmis.org>
Link: 29ee34f65316c8f5401b406176881a601efc040e@git.kernel.org
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
