repo_name,commit,message,Is_abstraction,Justification,Certain,Comment,Sampling
chromium/chromium,c527ac73268c6f603dfa6aa41ee9a0c3d79d5095,"If possible, use the PathService instead of the --user-data-dir flag directly

Some classes still using it directly are:
- cloud_print_proxy_process_browsertest.cc (it's not a browser test so it doesn't
call ChromeMainDelegate::PreSandboxStartup(), which sets up the PathService
to know about the user-data-dir

- in_process_browser_test.cc, which needs to set up the user-data-dir directory
before PreSandboxStartup() is called

- diagnostics_model and diagnostics_controller, which are used in
BasicStartupComplete(), which is called before PreSandboxStartup() where the
PathService is set up

- shell_integration_win.cc which has a function that's used in unit tests, which
don't call PreSandboxStartup()

- chrome/browser/shell_integration.cc is used differently on linux than on other
platforms, and on the former a desktop app shortcut uses a different command line
that that of Chrome's

- cloud_print/service/*, since it seems to be its own thing, and have a separate
user_data_dir

BUG=464616

Review URL: https://codereview.chromium.org/1010923002

Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#322697}
",FALSE,delegate componenet,FALSE,,18_jan_2021_delegat_3e922c0344679d08b44f908623cc7d956b0bf0d1
TomHarte/CLK,d668879ba6a3a5ac6b7c0baedb2393ce3463c42a,"Started trying to wade back to passing tests. Working on the new timing tests first, and focussing on getting the Objective-C test machine to compile bus operations into machine cycles, which means indicating phase to all-RAM delegates.
",TRUE,delegates,,,18_jan_2021_delegat_3e922c0344679d08b44f908623cc7d956b0bf0d1
dotnet/roslyn,6ee2749c804d6a24457fef7d508adf999625776b,"Fix UnmanagedCallingConventions test reliability

The test needs the `CombineStrings` instane to be alive through the
duration of the function pointer call. The `GC.KeepAlive` call though
was on the returned `IntPtr`. That is essentially a no-op cause it just
boxes to `object`. It doesn't actaully track the underlying `delegate`
instance.

Changed the code to track the `delegate` and push the `KeepAlive` after
the function pointer invocation.

closes #48641
",TRUE,delegate instance,,,18_jan_2021_delegat_3e922c0344679d08b44f908623cc7d956b0bf0d1
graalvm/fastr,afb451c3704ee5a01e0e98c35e16af2e8bcb964e,"Renamed new delegate connection classes.
",TRUE,dalagate classes,,,18_jan_2021_delegat_3e922c0344679d08b44f908623cc7d956b0bf0d1
apple/swift-corelibs-foundation,a0c62ac8cd5b03a8ff012302874474fff5164ce8,"Merge pull request #2686 from compnerd/delegating-muscle

TimeZone: delegate to ICU on Windows",TRUE,delegate,,,18_jan_2021_delegat_3e922c0344679d08b44f908623cc7d956b0bf0d1
mattstock/binutils-bexkat1,026a91747567565bf2956fae98fed6a958151aab,"Fix PR gdb/19828: gdb -p <process from a container>: internal error

When GDB attaches to a process, it looks at the /proc/PID/task/ dir
for all clone threads of that process, and attaches to each of them.

Usually, if there is more than one clone thread, it means the program
is multi threaded and linked with pthreads.  Thus when GDB soon after
attaching finds and loads a libthread_db matching the process, it'll
add a thread to the thread list for each of the initially found
lower-level LWPs.

If, however, GDB fails to find/load a matching libthread_db, nothing
is adding the LWPs to the thread list.  And because of that, ""detach""
hits an internal error:

  (gdb) PASS: gdb.threads/clone-attach-detach.exp: fg attach 1: attach
  info threads
    Id   Target Id         Frame
  * 1    LWP 6891 ""clone-attach-de"" 0x00007f87e5fd0790 in __nanosleep_nocancel () at ../sysdeps/unix/syscall-template.S:84
  (gdb) FAIL: gdb.threads/clone-attach-detach.exp: fg attach 1: info threads shows two LWPs
  detach
  .../src/gdb/thread.c:1010: internal-error: is_executing: Assertion `tp' failed.
  A problem internal to GDB has been detected,
  further debugging may prove unreliable.
  Quit this debugging session? (y or n)
  FAIL: gdb.threads/clone-attach-detach.exp: fg attach 1: detach (GDB internal error)

From here:

  ...
  #8  0x00000000007ba7cc in internal_error (file=0x98ea68 "".../src/gdb/thread.c"", line=1010, fmt=0x98ea30 ""%s: Assertion `%s' failed."")
      at .../src/gdb/common/errors.c:55
  #9  0x000000000064bb83 in is_executing (ptid=...) at .../src/gdb/thread.c:1010
  #10 0x00000000004c23bb in get_pending_status (lp=0x12c5cc0, status=0x7fffffffdc0c) at .../src/gdb/linux-nat.c:1235
  #11 0x00000000004c2738 in detach_callback (lp=0x12c5cc0, data=0x0) at .../src/gdb/linux-nat.c:1317
  #12 0x00000000004c1a2a in iterate_over_lwps (filter=..., callback=0x4c2599 <detach_callback>, data=0x0) at .../src/gdb/linux-nat.c:899
  #13 0x00000000004c295c in linux_nat_detach (ops=0xe7bd30, args=0x0, from_tty=1) at .../src/gdb/linux-nat.c:1358
  #14 0x000000000068284d in delegate_detach (self=0xe7bd30, arg1=0x0, arg2=1) at .../src/gdb/target-delegates.c:34
  #15 0x0000000000694141 in target_detach (args=0x0, from_tty=1) at .../src/gdb/target.c:2241
  #16 0x0000000000630582 in detach_command (args=0x0, from_tty=1) at .../src/gdb/infcmd.c:2975
  ...

Tested on x86-64 Fedora 23.  Also confirmed the test passes against
gdbserver with ""maint set target-non-stop"".

gdb/ChangeLog:
2016-05-24  Pedro Alves  <palves@redhat.com>

	PR gdb/19828
	* linux-nat.c (attach_proc_task_lwp_callback): Mark the lwp
	resumed, and add the thread to GDB's thread list.

testsuite/ChangeLog:
2016-05-24  Pedro Alves  <palves@redhat.com>

	PR gdb/19828
	* gdb.threads/clone-attach-detach.c: New file.
	* gdb.threads/clone-attach-detach.exp: New file.",FALSE,dalagete file,FALSE,,18_jan_2021_delegat_3e922c0344679d08b44f908623cc7d956b0bf0d1
triplea-game/triplea,730464db878c09f8a9de580cdbc1f1e4d9980574,"Add null check for delegate (#3353)

",TRUE,delegate object,,,18_jan_2021_delegat_3e922c0344679d08b44f908623cc7d956b0bf0d1
dimagi/commcare-android,fb7a7bcd8c6549fb78e4bb93be6e90190eedd897,"delegates item set changes to remoteQuerySessionManager.refreshItemSetChoices
",TRUE,delegates,,,18_jan_2021_delegat_3e922c0344679d08b44f908623cc7d956b0bf0d1
apache/spark,5f894d23a54ea99f75f8b722e111e5270f7f80cf,"[SPARK-18760][SQL] Consistent format specification for FileFormats

## What changes were proposed in this pull request?
This patch fixes the format specification in explain for file sources (Parquet and Text formats are the only two that are different from the rest):

Before:
```
scala> spark.read.text(""test.text"").explain()
== Physical Plan ==
*FileScan text [value#15] Batched: false, Format: org.apache.spark.sql.execution.datasources.text.TextFileFormatxyz, Location: InMemoryFileIndex[file:/scratch/rxin/spark/test.text], PartitionFilters: [], PushedFilters: [], ReadSchema: struct<value:string>
```

After:
```
scala> spark.read.text(""test.text"").explain()
== Physical Plan ==
*FileScan text [value#15] Batched: false, Format: Text, Location: InMemoryFileIndex[file:/scratch/rxin/spark/test.text], PartitionFilters: [], PushedFilters: [], ReadSchema: struct<value:string>
```

Also closes #14680.

## How was this patch tested?
Verified in spark-shell.

Author: Reynold Xin <rxin@databricks.com>

Closes #16187 from rxin/SPARK-18760.
",flase,specification for file format,,,18_jan_2021_specification_3e922c0344679d08b44f908623cc7d956b0bf0d1
tprrt/linux-stable,c20f36534666e37858a14e591114d93cc1be0d34,"iommu/amd: Fix the configuration of GCR3 table root pointer

The SPA of the GCR3 table root pointer[51:31] masks 20 bits. However,
this requires 21 bits (Please see the AMD IOMMU specification).
This leads to the potential failure when the bit 51 of SPA of
the GCR3 table root pointer is 1'.

Signed-off-by: Adrian Huang <55635c158addea7fe1368df21643b7a5485f906c@lenovo.com>
Fixes: 52815b75682e2 (""iommu/amd: Add support for IOMMUv2 domain mode"")
Signed-off-by: Joerg Roedel <61aff96566804ea1da8a65de5bcc892ce07caceb@suse.de>
",FALSE,see specification,,,18_jan_2021_specification_3e922c0344679d08b44f908623cc7d956b0bf0d1
KhronosGroup/WebGL,41244a31aae55e06ce71be7b53c7207f82d389e7,"Improve and expand getExtension test

Specification reads ""getExtension Returns an object if, and only if, name
is an ASCII case-insensitive match [HTML] for one of the names returned
from getSupportedExtensions; otherwise, returns null."" Chrome currently
doesn't behave this way, but rather has opted to not to have both
unprefixed and prefixed versions of the same extension in the list
returned by getSupportedExtensions. Test the spec-compliant behavior.

Also added minor formatting fixes and made the test deterministic.
",FALSE,specification reads,,,18_jan_2021_specification_3e922c0344679d08b44f908623cc7d956b0bf0d1
google/data-transfer-project,fdf93a93febec97f4fb7e21d0244eb85ca9819c7,"Restore smugmug to functionality of v0.3.5 (#758)

* Revert ""Remove NiceName specification, revert other encoding change (#753)""

This reverts commit 1c1dfd05dd98cdb47c80632d19936be191e29d7c.

* Revert ""Encode smugmug payload values (#752)""

This reverts commit 760af62bc9e838f58923cc0e15918a6a47a66980.
",FALSE,revert remove specification,,,18_jan_2021_specification_3e922c0344679d08b44f908623cc7d956b0bf0d1
dart-lang/sdk,8c4909aa8f001847ff1c21131bbfada1f9c0c2be,"[vm/nnbd] Mark static fields in opted-in libraries as late

According to the NNBD feature specification, ""a toplevel or static
variable with an initializer is evaluated as if it was marked late"".
This change actually marks all static fields in opted-in libraries
as late, in order to make sure that the rest of the VM handles
such fields uniformly as late.

Without this change implicit getters for such fields were generated
as late, but type propagation didn't treat these fields as nullable,
so field initialization checks were removed if field has a non-nullable
type.

Change-Id: I95bc096fb1d304b112369428dbb29d346964383f
Reviewed-on: https://dart-review.googlesource.com/c/sdk/+/140767
Commit-Queue: Alexander Markov <239e774fd29abc1267878f57afe1a8a03e0ca887@google.com>
Reviewed-by: Régis Crelier <c2bf536a10d9f2530c38e4e8da517718be8c39ce@google.com>
Reviewed-by: Liam Appelbe <78c2029e58e395825ba7228e218c841bb436a9e9@google.com>
",FALSE,feature specification,,,18_jan_2021_specification_3e922c0344679d08b44f908623cc7d956b0bf0d1
apache/logging-log4j2,43903840c081e58ef58f611d94cd6aa623ac13e7,"Redundant specification of type arguments (Generics).
",FALSE,redundant specification,,,18_jan_2021_specification_3e922c0344679d08b44f908623cc7d956b0bf0d1
tprrt/linux-stable,e979121b1b1556e184492e6fc149bbe188fc83e6,"perf/x86/intel: Implement cross-HT corruption bug workaround

This patch implements a software workaround for a HW erratum
on Intel SandyBridge, IvyBridge and Haswell processors
with Hyperthreading enabled. The errata are documented for
each processor in their respective specification update
documents:

  - SandyBridge: BJ122
  - IvyBridge: BV98
  - Haswell: HSD29

The bug causes silent counter corruption across hyperthreads only
when measuring certain memory events (0xd0, 0xd1, 0xd2, 0xd3).
Counters measuring those events may leak counts to the sibling
counter. For instance, counter 0, thread 0 measuring event 0xd0,
may leak to counter 0, thread 1, regardless of the event measured
there. The size of the leak is not predictible. It all depends on
the workload and the state of each sibling hyper-thread. The
corrupting events do undercount as a consequence of the leak. The
leak is compensated automatically only when the sibling counter measures
the exact same corrupting event AND the workload is on the two threads
is the same. Given, there is no way to guarantee this, a work-around
is necessary. Furthermore, there is a serious problem if the leaked count
is added to a low-occurrence event. In that case the corruption on
the low occurrence event can be very large, e.g., orders of magnitude.

There is no HW or FW workaround for this problem.

The bug is very easy to reproduce on a loaded system.
Here is an example on a Haswell client, where CPU0, CPU4
are siblings. We load the CPUs with a simple triad app
streaming large floating-point vector. We use 0x81d0
corrupting event (MEM_UOPS_RETIRED:ALL_LOADS) and
0x20cc (ROB_MISC_EVENTS:LBR_INSERTS). Given we are not
using the LBR, the 0x20cc event should be zero.

  $ taskset -c 0 triad &
  $ taskset -c 4 triad &
  $ perf stat -a -C 0 -e r81d0 sleep 100 &
  $ perf stat -a -C 4 -r20cc sleep 10
  Performance counter stats for 'system wide':
        139 277 291      r20cc
       10,000969126 seconds time elapsed

In this example, 0x81d0 and r20cc ar eusing sinling counters
on CPU0 and CPU4. 0x81d0 leaks into 0x20cc and corrupts it
from 0 to 139 millions occurrences.

This patch provides a software workaround to this problem by modifying the
way events are scheduled onto counters by the kernel. The patch forces
cross-thread mutual exclusion between counters in case a corrupting event
is measured by one of the hyper-threads. If thread 0, counter 0 is measuring
event 0xd0, then nothing can be measured on counter 0, thread 1. If no corrupting
event is measured on any hyper-thread, event scheduling proceeds as before.

The same example run with the workaround enabled, yield the correct answer:

  $ taskset -c 0 triad &
  $ taskset -c 4 triad &
  $ perf stat -a -C 0 -e r81d0 sleep 100 &
  $ perf stat -a -C 4 -r20cc sleep 10
  Performance counter stats for 'system wide':
        0 r20cc
       10,000969126 seconds time elapsed

The patch does provide correctness for all non-corrupting events. It does not
""repatriate"" the leaked counts back to the leaking counter. This is planned
for a second patch series. This patch series makes this repatriation more
easy by guaranteeing the sibling counter is not measuring any useful event.

The patch introduces dynamic constraints for events. That means that events which
did not have constraints, i.e., could be measured on any counters, may now be
constrained to a subset of the counters depending on what is going on the sibling
thread. The algorithm is similar to a cache coherency protocol. We call it XSU
in reference to Exclusive, Shared, Unused, the 3 possible states of a PMU
counter.

As a consequence of the workaround, users may see an increased amount of event
multiplexing, even in situtations where there are fewer events than counters
measured on a CPU.

Patch has been tested on all three impacted processors. Note that when
HT is off, there is no corruption. However, the workaround is still enabled,
yet not costing too much. Adding a dynamic detection of HT on turned out to
be complex are requiring too much to code to be justified.

This patch addresses the issue when PEBS is not used. A subsequent patch
fixes the problem when PEBS is used.

Signed-off-by: Maria Dimakopoulou <28f3c2dc96ec396307e1aa62407636f933914c5f@gmail.com>
[spinlock_t -> raw_spinlock_t]
Signed-off-by: Peter Zijlstra (Intel) <3fddac958924aef220f202ca567388ddab3f14a8@infradead.org>
Reviewed-by: Stephane Eranian <f199ae9781930a5b94b284ca2f471140752002a7@google.com>
Cc: 0691a664b24b6f15b20cd5aee64b72271db08be1@alien8.de
Cc: 2c6594f608aa3d41e98d48846a6328831f7084ad@redhat.com
Cc: 6e4ed0645dbf05e706dc43d69b381839dca8944b@intel.com
Link: http://lkml.kernel.org/r/1416251225-17721-7-git-send-email-f199ae9781930a5b94b284ca2f471140752002a7@google.com
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@kernel.org>
",FALSE,specification documents,,,18_jan_2021_specification_3e922c0344679d08b44f908623cc7d956b0bf0d1
STS-Rosario/carpoolear_backend,fed04563ab917add238d5680a16e2489717bfd48,"Migrations changes (#30)

* Start coding on readme.md

* Device Api

* Missing files

* activate user route bug fixed

* Devices Api and  turn off notifications

* Trip and User transformer

* Send Message Notification

* Renaming method removeUsertFromConversation

* Apply fixes from StyleCI

* Removing comments

* Fixing problem in download static image

* Missing use namespace

* TripTrasformer on created and updated

* Apply fixes from StyleCI

* Trip Transformer for MyTrips

* fixing Trip test

* Fix and Seeder

* Apply fixes from StyleCI

* Missing file

* page_size and page_number to comversations

* User list friends

* Apply fixes from StyleCI

* fixing bugs

* User fild description problems

* UserTransforer apply

* Test fixing

* Cars fixid and timezone app

* Changing responses methods

* Apply fixes from StyleCI

* Last connection user

* Apply fixes from StyleCI

* Search user for conversations

* MessagesTransformer

* Conversations changes

* New unread messages api

* who read the messages

* Apply fixes from StyleCI

* Addapting test to new specification

* Apply fixes from StyleCI

* Social change

* Routing

* Changes on passenger cancel

* Apply fixes from StyleCI

* fixing test

* Notifications

* fixing error

* fixing error

* Apply fixes from StyleCI

* Ratings

* Apply fixes from StyleCI

* Rating methods

* Can get rate from other users

* Push notifications

* Apply fixes from StyleCI

* Update device

* Rating things

* Testing bugfix

* Apply fixes from StyleCI

* Prevent inecesary data send

* turn off htmlentities

* Fixing things

* Apply fixes from StyleCI

* Cambios varios

* migrations

* Migrations

* Remove substring

* Changes testing migrations DBs

* Remove log create rates
",TRUE,test to specification,FALSE,,18_jan_2021_specification_3e922c0344679d08b44f908623cc7d956b0bf0d1
