repo_name,commit,message,Is_Security,Is_Fix,Is_Security_Fix,Justification,Certain,Comment,Sampling
googleapis/elixir-google-api,560338f6ce23ae3443e67fae0532716b13921326,"Regenerate Testing client (#7242)

This PR was generated using Autosynth. :rainbow:


<details><summary>Log from Synthtool</summary>

```
2021-02-03 07:04:02,915 synthtool [DEBUG] > Executing /home/kbuilder/.cache/synthtool/elixir-google-api/synth.py.
On branch autosynth-testing
nothing to commit, working tree clean
2021-02-03 07:04:04,776 synthtool [DEBUG] > Running: docker run --rm -v/tmpfs/tmp/tmp39q0tnfb/repo:/workspace -v/var/run/docker.sock:/var/run/docker.sock -e USER_GROUP=1000:1000 -w /workspace gcr.io/cloud-devrel-public-resources/elixir19 scripts/generate_client.sh Testing
DEBUG:synthtool:Running: docker run --rm -v/tmpfs/tmp/tmp39q0tnfb/repo:/workspace -v/var/run/docker.sock:/var/run/docker.sock -e USER_GROUP=1000:1000 -w /workspace gcr.io/cloud-devrel-public-resources/elixir19 scripts/generate_client.sh Testing
/workspace /workspace
[33mThe mix.lock file was generated with a newer version of Hex. Update your client by running `mix local.hex` to avoid losing data.[0m
Resolving Hex dependencies...
Dependency resolution completed:
Unchanged:
  certifi 2.5.1
  google_api_discovery 0.7.0
  google_gax 0.3.2
  hackney 1.15.2
  idna 6.0.0
  jason 1.2.1
  metrics 1.0.1
  mime 1.3.1
  mimerl 1.2.0
  oauth2 0.9.4
  parse_trans 3.3.0
  poison 3.1.0
  ssl_verify_fun 1.1.5
  temp 0.4.7
  tesla 1.3.3
  unicode_util_compat 0.4.1
* Getting google_api_discovery (Hex package)
* Getting tesla (Hex package)
* Getting oauth2 (Hex package)
* Getting temp (Hex package)
* Getting jason (Hex package)
* Getting poison (Hex package)
* Getting hackney (Hex package)
* Getting certifi (Hex package)
* Getting idna (Hex package)
* Getting metrics (Hex package)
* Getting mimerl (Hex package)
* Getting ssl_verify_fun (Hex package)
* Getting unicode_util_compat (Hex package)
* Getting parse_trans (Hex package)
* Getting mime (Hex package)
* Getting google_gax (Hex package)
[33mThe mix.lock file was generated with a newer version of Hex. Update your client by running `mix local.hex` to avoid losing data.[0m
==> temp
Compiling 3 files (.ex)
Generated temp app
===> Compiling parse_trans
===> Compiling mimerl
===> Compiling metrics
===> Compiling unicode_util_compat
===> Compiling idna
==> jason
Compiling 8 files (.ex)
Generated jason app
warning: String.strip/1 is deprecated. Use String.trim/1 instead
  /workspace/deps/poison/mix.exs:4

==> poison
Compiling 4 files (.ex)
warning: Integer.to_char_list/2 is deprecated. Use Integer.to_charlist/2 instead
  lib/poison/encoder.ex:173

Generated poison app
==> ssl_verify_fun
Compiling 7 files (.erl)
Generated ssl_verify_fun app
===> Compiling certifi
===> Compiling hackney
==> oauth2
Compiling 13 files (.ex)
Generated oauth2 app
==> mime
Compiling 2 files (.ex)
Generated mime app
==> tesla
Compiling 26 files (.ex)
Generated tesla app
==> google_gax
Compiling 5 files (.ex)
Generated google_gax app
==> google_api_discovery
Compiling 21 files (.ex)
Generated google_api_discovery app
==> google_apis
Compiling 28 files (.ex)
Generated google_apis app

15:04:37.738 [info]  FETCHING: https://testing.googleapis.com/$discovery/GOOGLE_REST_SIMPLE_URI?version=v1

15:04:37.870 [info]  FETCHING: https://testing.googleapis.com/$discovery/rest?version=v1

15:04:37.888 [info]  FOUND: https://testing.googleapis.com/$discovery/rest?version=v1
Revision check: old=20201208, new=20210201, generating=true
Creating leading directories
Writing Account to clients/testing/lib/google_api/testing/v1/model/account.ex.
Writing AndroidDevice to clients/testing/lib/google_api/testing/v1/model/android_device.ex.
Writing AndroidDeviceCatalog to clients/testing/lib/google_api/testing/v1/model/android_device_catalog.ex.
Writing AndroidDeviceList to clients/testing/lib/google_api/testing/v1/model/android_device_list.ex.
Writing AndroidInstrumentationTest to clients/testing/lib/google_api/testing/v1/model/android_instrumentation_test.ex.
Writing AndroidMatrix to clients/testing/lib/google_api/testing/v1/model/android_matrix.ex.
Writing AndroidModel to clients/testing/lib/google_api/testing/v1/model/android_model.ex.
Writing AndroidRoboTest to clients/testing/lib/google_api/testing/v1/model/android_robo_test.ex.
Writing AndroidRuntimeConfiguration to clients/testing/lib/google_api/testing/v1/model/android_runtime_configuration.ex.
Writing AndroidTestLoop to clients/testing/lib/google_api/testing/v1/model/android_test_loop.ex.
Writing AndroidVersion to clients/testing/lib/google_api/testing/v1/model/android_version.ex.
Writing Apk to clients/testing/lib/google_api/testing/v1/model/apk.ex.
Writing ApkDetail to clients/testing/lib/google_api/testing/v1/model/apk_detail.ex.
Writing ApkManifest to clients/testing/lib/google_api/testing/v1/model/apk_manifest.ex.
Writing AppBundle to clients/testing/lib/google_api/testing/v1/model/app_bundle.ex.
Writing CancelTestMatrixResponse to clients/testing/lib/google_api/testing/v1/model/cancel_test_matrix_response.ex.
Writing ClientInfo to clients/testing/lib/google_api/testing/v1/model/client_info.ex.
Writing ClientInfoDetail to clients/testing/lib/google_api/testing/v1/model/client_info_detail.ex.
Writing Date to clients/testing/lib/google_api/testing/v1/model/date.ex.
Writing DeviceFile to clients/testing/lib/google_api/testing/v1/model/device_file.ex.
Writing DeviceIpBlock to clients/testing/lib/google_api/testing/v1/model/device_ip_block.ex.
Writing DeviceIpBlockCatalog to clients/testing/lib/google_api/testing/v1/model/device_ip_block_catalog.ex.
Writing Distribution to clients/testing/lib/google_api/testing/v1/model/distribution.ex.
Writing Environment to clients/testing/lib/google_api/testing/v1/model/environment.ex.
Writing EnvironmentMatrix to clients/testing/lib/google_api/testing/v1/model/environment_matrix.ex.
Writing EnvironmentVariable to clients/testing/lib/google_api/testing/v1/model/environment_variable.ex.
Writing FileReference to clients/testing/lib/google_api/testing/v1/model/file_reference.ex.
Writing GetApkDetailsResponse to clients/testing/lib/google_api/testing/v1/model/get_apk_details_response.ex.
Writing GoogleAuto to clients/testing/lib/google_api/testing/v1/model/google_auto.ex.
Writing GoogleCloudStorage to clients/testing/lib/google_api/testing/v1/model/google_cloud_storage.ex.
Writing IntentFilter to clients/testing/lib/google_api/testing/v1/model/intent_filter.ex.
Writing IosDevice to clients/testing/lib/google_api/testing/v1/model/ios_device.ex.
Writing IosDeviceCatalog to clients/testing/lib/google_api/testing/v1/model/ios_device_catalog.ex.
Writing IosDeviceFile to clients/testing/lib/google_api/testing/v1/model/ios_device_file.ex.
Writing IosDeviceList to clients/testing/lib/google_api/testing/v1/model/ios_device_list.ex.
Writing IosModel to clients/testing/lib/google_api/testing/v1/model/ios_model.ex.
Writing IosRuntimeConfiguration to clients/testing/lib/google_api/testing/v1/model/ios_runtime_configuration.ex.
Writing IosTestLoop to clients/testing/lib/google_api/testing/v1/model/ios_test_loop.ex.
Writing IosTestSetup to clients/testing/lib/google_api/testing/v1/model/ios_test_setup.ex.
Writing IosVersion to clients/testing/lib/google_api/testing/v1/model/ios_version.ex.
Writing IosXcTest to clients/testing/lib/google_api/testing/v1/model/ios_xc_test.ex.
Writing LauncherActivityIntent to clients/testing/lib/google_api/testing/v1/model/launcher_activity_intent.ex.
Writing Locale to clients/testing/lib/google_api/testing/v1/model/locale.ex.
Writing ManualSharding to clients/testing/lib/google_api/testing/v1/model/manual_sharding.ex.
Writing NetworkConfiguration to clients/testing/lib/google_api/testing/v1/model/network_configuration.ex.
Writing NetworkConfigurationCatalog to clients/testing/lib/google_api/testing/v1/model/network_configuration_catalog.ex.
Writing ObbFile to clients/testing/lib/google_api/testing/v1/model/obb_file.ex.
Writing Orientation to clients/testing/lib/google_api/testing/v1/model/orientation.ex.
Writing ProvidedSoftwareCatalog to clients/testing/lib/google_api/testing/v1/model/provided_software_catalog.ex.
Writing RegularFile to clients/testing/lib/google_api/testing/v1/model/regular_file.ex.
Writing ResultStorage to clients/testing/lib/google_api/testing/v1/model/result_storage.ex.
Writing RoboDirective to clients/testing/lib/google_api/testing/v1/model/robo_directive.ex.
Writing RoboStartingIntent to clients/testing/lib/google_api/testing/v1/model/robo_starting_intent.ex.
Writing Shard to clients/testing/lib/google_api/testing/v1/model/shard.ex.
Writing ShardingOption to clients/testing/lib/google_api/testing/v1/model/sharding_option.ex.
Writing StartActivityIntent to clients/testing/lib/google_api/testing/v1/model/start_activity_intent.ex.
Writing SystraceSetup to clients/testing/lib/google_api/testing/v1/model/systrace_setup.ex.
Writing TestDetails to clients/testing/lib/google_api/testing/v1/model/test_details.ex.
Writing TestEnvironmentCatalog to clients/testing/lib/google_api/testing/v1/model/test_environment_catalog.ex.
Writing TestExecution to clients/testing/lib/google_api/testing/v1/model/test_execution.ex.
Writing TestMatrix to clients/testing/lib/google_api/testing/v1/model/test_matrix.ex.
Writing TestSetup to clients/testing/lib/google_api/testing/v1/model/test_setup.ex.
Writing TestSpecification to clients/testing/lib/google_api/testing/v1/model/test_specification.ex.
Writing TestTargetsForShard to clients/testing/lib/google_api/testing/v1/model/test_targets_for_shard.ex.
Writing ToolResultsExecution to clients/testing/lib/google_api/testing/v1/model/tool_results_execution.ex.
Writing ToolResultsHistory to clients/testing/lib/google_api/testing/v1/model/tool_results_history.ex.
Writing ToolResultsStep to clients/testing/lib/google_api/testing/v1/model/tool_results_step.ex.
Writing TrafficRule to clients/testing/lib/google_api/testing/v1/model/traffic_rule.ex.
Writing UniformSharding to clients/testing/lib/google_api/testing/v1/model/uniform_sharding.ex.
Writing XcodeVersion to clients/testing/lib/google_api/testing/v1/model/xcode_version.ex.
Writing ApplicationDetailService to clients/testing/lib/google_api/testing/v1/api/application_detail_service.ex.
Writing Projects to clients/testing/lib/google_api/testing/v1/api/projects.ex.
Writing TestEnvironmentCatalog to clients/testing/lib/google_api/testing/v1/api/test_environment_catalog.ex.
Writing connection.ex.
Writing metadata.ex.
Writing mix.exs
Writing README.md
Writing LICENSE
Writing .gitignore
Writing config/config.exs
Writing test/test_helper.exs
[33mThe mix.lock file was generated with a newer version of Hex. Update your client by running `mix local.hex` to avoid losing data.[0m

15:04:39.717 [info]  Bumping minor
fixing file permissions
2021-02-03 07:04:42,580 synthtool [DEBUG] > Wrote metadata to clients/testing/synth.metadata.
DEBUG:synthtool:Wrote metadata to clients/testing/synth.metadata.

```
</details>

Full log will be available here:
https://source.cloud.google.com/results/invocations/25227c6d-1529-409c-83d1-9f5796401a13/targets

- [ ] To automatically regenerate this PR, check this box.",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
vanilla/vanilla,31bc57bbc11f5f2390a589ba320cbfd00cd408e2,"Merge branch 'master' into tweak/analytics-css

* master: (23 commits)
  Fix connect.php comment.
  htmlspecialchars > filter
  Add doc blocks to category settings functions
  Remove tabindex from comment embed submit button; closes #4829
  Keep the underscores so we don't break the world
  Set cancelUrl for editing discussion
  Clean a few things in users list view
  Fix docblocks around copyLocal
  OpenID: cleanup form markup
  Fix syntax and improve logic legibility in the connect view
  Fix dropdowns extending past bottom of page
  Refactor UserModel to use Vanilla\Permissions (#4885)
  Add support for activity prune config setting
  Refactor Gdn_Session permission checking to use Vanilla\Permissions (#4877)
  Fix dashboardIcon docs.
  Clean up the bootstrap
  Rename js-card to js-drop
  Let dropdown cards be configurable
  Bump editor version
  Fixes issues where images no longer uploaded as content
  ...

Conflicts:
	applications/dashboard/design/admin.css.map
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
Starkast/wikimum,06eda1495c1e13d59beb031462fc7477cbffe0ea,"Update html-pipeline and friends (nokogiri)

Nokogiri needed to get updated (security issues)

	Name: nokogiri
	Version: 1.6.5
	Advisory: CVE-2015-1819
	Criticality: Unknown
	URL: https://github.com/sparklemotion/nokogiri/issues/1374
	Title: Nokogiri gem contains several vulnerabilities in libxml2 and libxslt
	Solution: upgrade to ~> 1.6.6.4, >= 1.6.7.rc4

	Name: nokogiri
	Version: 1.6.5
	Advisory: CVE-2015-5312
	Criticality: High
	URL: https://groups.google.com/forum/#!topic/ruby-security-ann/aSbgDiwb24s
	Title: Nokogiri gem contains several vulnerabilities in libxml2
	Solution: upgrade to >= 1.6.7.1

	Name: nokogiri
	Version: 1.6.5
	Advisory: CVE-2015-7499
	Criticality: Medium
	URL: https://groups.google.com/forum/#!topic/ruby-security-ann/Dy7YiKb_pMM
	Title: Nokogiri gem contains a heap-based buffer overflow vulnerability in libxml2
	Solution: upgrade to >= 1.6.7.2
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
neutrinolabs/xrdp,ec0f41df3c0210894270a311aee9bdb51ca5a25b,"fix xrdp init script permissions
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,22021bb9513cb63d08e222c409c616d9f0e469a7,"[Passwords] Introduce PendingCredentialsState

This CL gets rids of couple of booleans inside PasswordFormManager and
replaces them with an enum.

Change-Id: I37db96a7be143b09b1e43eaf38462b94e453db24
Bug: 1012203
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1847338
Commit-Queue: Mohamed Amir Yosef <fc1d89c9ea9dfd91ef453364806580507bd969e3@chromium.org>
Reviewed-by: Vadym Doroshenko <47b8208ee029eb9765f31b8bdc81aadf41b02e18@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#713798}
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
nwjs/chromium.src,462f815e6e6b3f6435e06fdd52299be83eb930fb,"Fix showing infobar requesting permission to show balloons (typo).

BUG=79054
TEST=manually, see bug

Review URL: http://codereview.chromium.org/6837011

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@81422 0039d316-1c4b-4281-b951-d872f2087c98
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
gatsbyjs/gatsby,36ed03178e94a7dde98d296346f6c236c403313d,"Update createRemoteFileNode auth options. (#5898)

It looks like the example for `createRemoteFileNode` has the wrong `auth` keys. I've updated them to match what `createRemoteFileNode` is expecting.",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,8703ec11ee521a1df656e92f8c17af95d0de105a,"net: log the number of certificates from NSS.

(Temporary change that should be reverted once the bug in question has been
tracked down.)

BUG=114709
TEST=none


Review URL: http://codereview.chromium.org/9429010

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@122908 0039d316-1c4b-4281-b951-d872f2087c98
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
grpc/grpc,3afa2dc1c189a7d3548c233561af0d9f74997b45,"Merge branch 'master' of https://github.com/grpc/grpc into ssl_auth_context_fix
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
nwjs/chromium.src,651e99db59fb3300f99abdd2bd5651f46dbb4163,"[remoting android] Implement AccountSwitcherBasic for Android O

Android O introduces a new authentication model for accessing the list
of accounts on the device. Each account has to be specifically
authorized for the app before it will appear in the list returned by
the system's AccountsManager.

This CL rewrites the open-source account-switcher so it will work on
Android O devices, now that the app's AndroidManifest has been updated
to target Android O.

Bug: 704216
Change-Id: I35497209114d10a818424d04ca3215cca68c386d
Reviewed-on: https://chromium-review.googlesource.com/566989
Reviewed-by: Joe Downing <ec60c9caac61b7b5fc3a33aa56187c818f16d116@chromium.org>
Commit-Queue: Lambros Lambrou <55d9312137e094dca75f9a0011b41f53296cf87a@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#485826}",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
nwjs/chromium.src,b90d19c1d61697c297d7494636c1e0fcfbc59eb9,"Use ChannelMojo for remote security key channels.

Mojo does not support disconnecting from one OS-level pipe and
reconnecting over another, so this changes remote security key
connections to all use the same well-known named pipe.

BUG=604282

Review-Url: https://codereview.chromium.org/2478443002
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#430557}
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
colinsc/koha,07de37f0e5ea8685573794ff6a84ab30e32f1973,"Bug 11078: QA Follow-up for missing file permissions on lockfile

The original patch creates a lockfile in the ZEBRA_LOCKDIR.
It can fall back to /var/lock or even /tmp.
If the create fails, it dies. This can be considered as very
exceptional.

This followup adjusts the fallback location in /var/lock or /tmp
slightly.  It appends the database name to the folder in order to
prevent interfering between multiple Koha instances. Creation of the
lockfile has been moved to a subroutine extending directory and file
creation testing.

In the very unlikely case that we cannot create the lockfile (after
three separate tries), this follow-up allows you to continue instead
of die.  This is just as we did before we had file locking here. Every
time skipping a reindex could cause more harm than continuing and
having the race condition once in a while.

Test plan:
Test adding and removing lockdir from your koha-conf.xml. Check fallback.
Note that fallback in /var/lock or /tmp must contain database name.
Remove the lockdir config line and remove permissions from fallback. In
this case the reindex should continue but with a warning.

Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>
Tested with daemon and one-off invocation simultaneously.
Tested new wait parameter.
Tried all variations of lock directory (changing permissions etc.)

Signed-off-by: Galen Charlton <ec70b30b7f2646a69ad76ef1c8908ce7ae37e284@esilibrary.com>
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
hyperledger/fabric,19b76b13809ab0efd908d75e21f068b1d5696478,"Fix some typo in docs

This CR fixes the following some typo in docs.
- chainocode -> chaincode
- chainode -> chaincode
- lifecyle -> lifecycle
- Hyperlegder -> Hyperledger
- chanel -> channel
- scructured -> structured
- demostrate -> demonstrate
- certficates -> certificates
- how how -> how
- the the -> the
- a a -> a
- thefollowing -> the following

Signed-off-by: Nao Nishijima <78eee80f10c2c926cd30612a0484d85bb646cfe5@hitachi.com>
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
apache/spark,81e1d4a7d19cefe4bbf0fe6ec54b4f894d7b21d0,"Refactored SparkListener to process all events asynchronously.

This commit fixes issues where SparkListeners that take a while to
process events slow the DAGScheduler.

This commit also fixes a bug in the UI where if a user goes to a
web page of a stage that does not exist, they can create a memory
leak (granted, this is not an issue at small scale -- probably only
an issue if someone actively tried to DOS the UI).
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
neos/flow-development-collection,7ed5f1066f97f2efa0b651e557a66ff5fa6177f2,"MERGE: Merge branch 'master' into split-cache

This had conflicts in:

-	Neos.Cache/Classes/TYPO3/Flow/Cache/Frontend/StringFrontend.php
-	Neos.Cache/Tests/Functional/Backend/RedisBackendTest.php
-	Neos.Cache/Tests/Unit/Backend/ApcBackendTest.php
-	Neos.Cache/Tests/Unit/Backend/MemcachedBackendTest.php
-	Neos.Cache/Tests/Unit/Backend/RedisBackendTest.php
-	Neos.Cache/Tests/Unit/Backend/SimpleFileBackendTest.php
-	Neos.Cache/Tests/Unit/Backend/TransientMemoryBackendTest.php
-	Neos.Cache/Tests/Unit/Frontend/VariableFrontendTest.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/AbstractBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/ApcBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/FileBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/MemcachedBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/NullBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/PdoBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/RedisBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/SimpleFileBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/TransientMemoryBackend.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/CacheFactory.php
-	TYPO3.Flow/Classes/TYPO3/Flow/Cache/CacheManager.php
-	TYPO3.Flow/Tests/Unit/Cache/Backend/AbstractBackendTest.php
-	TYPO3.Flow/Tests/Unit/Cache/Backend/FileBackendTest.php
-	TYPO3.Flow/Tests/Unit/Cache/CacheFactoryTest.php
-	TYPO3.Flow/Tests/Unit/Cache/Frontend/AbstractFrontendTest.php
-	TYPO3.Flow/Tests/Unit/Cache/Frontend/PhpFrontendTest.php
-	TYPO3.Flow/Tests/Unit/Cache/Frontend/StringFrontendTest.php
-	TYPO3.Flow/Tests/Unit/Security/Cryptography/HashServiceTest.php
-	TYPO3.Flow/Tests/Unit/Session/SessionTest.php
-	composer.json

There are failing tests (now) that need to be investigated.
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
tprrt/linux-stable,db10accfd266a93149cd21cd75026aa03c635e7e,"Merge git://git.kernel.org/pub/scm/linux/kernel/git/davem/net

Pull networking fixes from David Miller:
 ""Sorry I let so much accumulate, I was in Buffalo and wanted a few
  things to cook in my tree for a while before sending to you.  Anyways,
  it's a lot of little things as usual at this stage in the game""

 1) Make bonding MAINTAINERS entry reflect reality, from Andy
    Gospodarek.

 2) Fix accidental sock_put() on timewait mini sockets, from Eric
    Dumazet.

 3) Fix crashes in l2tp due to mis-handling of ipv4 mapped ipv6
    addresses, from François CACHEREUL.

 4) Fix heap overflow in __audit_sockaddr(), from the eagle eyed Dan
    Carpenter.

 5) tcp_shifted_skb() doesn't take handle FINs properly, from Eric
    Dumazet.

 6) SFC driver bug fixes from Ben Hutchings.

 7) Fix TX packet scheduling wedge after channel change in ath9k driver,
    from Felix Fietkau.

 8) Fix user after free in BPF JIT code, from Alexei Starovoitov.

 9) Source address selection test is reversed in
    __ip_route_output_key(), fix from Jiri Benc.

10) VLAN and CAN layer mis-size netlink attributes, from Marc
    Kleine-Budde.

11) Fix permission checks in sysctls to use current_euid() instead of
    current_uid().  From Eric W Biederman.

12) IPSEC policies can go away while a timer is still pending for them,
    add appropriate ref-counting to fix, from Steffen Klassert.

13) Fix mis-programming of FDR and RMCR registers on R8A7740 sh_eth
    chips, from Nguyen Hong Ky and Simon Horman.

14) MLX4 forgets to DMA unmap pages on RX, fix from Amir Vadai.

15) IPV6 GRE tunnel MTU upper limit is miscalculated, from Oussama
    Ghorbel.

16) Fix typo in fq_change(), we were assigning ""initial quantum"" to
    ""quantum"".  From Eric Dumazet.

17) Set a more appropriate sk_pacing_rate for non-TCP sockets, otherwise
    FQ packet scheduler does not pace those flows properly.  Also from
    Eric Dumazet.

18) rtlwifi miscalculates packet pointers, from Mark Cave-Ayland.

19) l2tp_xmit_skb() can be called from process context, not just softirq
    context, so we must always make sure to BH disable around it.  From
    Eric Dumazet.

20) On qdisc reset, we forget to purge the RB tree of SKBs in netem
    packet scheduler.  From Stephen Hemminger.

21) Fix info leak in farsync WAN driver ioctl() handler, from Dan
    Carpenter and Salva Peiró.

22) Fix PHY reset and other issues in dm9000 driver, from Nikita
    Kiryanov and Michael Abbott.

23) When hardware can do SCTP crc32 checksums, we accidently don't
    disable the csum offload when IPSEC transformations have been
    applied.  From Fan Du and Vlad Yasevich.

24) Tail loss probing in TCP leaves the socket in the wrong congestion
    avoidance state.  From Yuchung Cheng.

25) In CPSW driver, enable NAPI before interrupts are turned on, from
    Markus Pargmann.

26) Integer underflow and dual-assignment in YAM hamradio driver, from
    Dan Carpenter.

27) If we are going to mangle a packet in tcp_set_skb_tso_segs() we must
    unclone it.  This fixes various hard to track down crashes in
    drivers where the SKBs ->gso_segs was changing right from underneath
    the driver during TX queueing.  From Eric Dumazet.

28) Fix the handling of VLAN IDs, and in particular the special IDs 0
    and 4095, in the bridging layer.  From Toshiaki Makita.

29) Another info leak, this time in wanxl WAN driver, from Salva Peiró.

30) Fix race in socket credential passing, from Daniel Borkmann.

31) WHen NETLABEL is disabled, we don't validate CIPSO packets properly,
    from Seif Mazareeb.

32) Fix identification of fragmented frames in ipv4/ipv6 UDP
    Fragmentation Offload output paths, from Jiri Pirko.

33) Virtual Function fixes in bnx2x driver from Yuval Mintz and Ariel
    Elior.

34) When we removed the explicit neighbour pointer from ipv6 routes a
    slight regression was introduced for users such as IPVS, xt_TEE, and
    raw sockets.  We mix up the users requested destination address with
    the routes assigned nexthop/gateway.  From Julian Anastasov and
    Simon Horman.

35) Fix stack overruns in rt6_probe(), the issue is that can end up
    doing two full packet xmit paths at the same time when emitting
    neighbour discovery messages.  From Hannes Frederic Sowa.

36) davinci_emac driver doesn't handle IFF_ALLMULTI correctly, from
    Mariusz Ceier.

37) Make sure to set TCP sk_pacing_rate after the first legitimate RTT
    sample, from Neal Cardwell.

38) Wrong netlink attribute passed to xfrm_replay_verify_len(), from
    Steffen Klassert.

* git://git.kernel.org/pub/scm/linux/kernel/git/davem/net: (152 commits)
  ax88179_178a: Add VID:DID for Samsung USB Ethernet Adapter
  ax88179_178a: Correct the RX error definition in RX header
  Revert ""bridge: only expire the mdb entry when query is received""
  tcp: initialize passive-side sk_pacing_rate after 3WHS
  davinci_emac.c: Fix IFF_ALLMULTI setup
  mac802154: correct a typo in ieee802154_alloc_device() prototype
  ipv6: probe routes asynchronous in rt6_probe
  netfilter: nf_conntrack: fix rt6i_gateway checks for H.323 helper
  ipv6: fill rt6i_gateway with nexthop address
  ipv6: always prefer rt6i_gateway if present
  bnx2x: Set NETIF_F_HIGHDMA unconditionally
  bnx2x: Don't pretend during register dump
  bnx2x: Lock DMAE when used by statistic flow
  bnx2x: Prevent null pointer dereference on error flow
  bnx2x: Fix config when SR-IOV and iSCSI are enabled
  bnx2x: Fix Coalescing configuration
  bnx2x: Unlock VF-PF channel on MAC/VLAN config error
  bnx2x: Prevent an illegal pointer dereference during panic
  bnx2x: Fix Maximum CoS estimation for VFs
  drivers: net: cpsw: fix kernel warn during iperf test with interrupt pacing
  ...
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
